sample_idx,fold,real_class,initial_pred,initial_correct,fooled_class,relative_robustness,perturbation_norm,original_norm,num_iterations,success
1476,10,engine_idling,engine_idling,True,jackhammer,0.007488425084890416,10.554421424865723,1409.431396484375,1,True
1477,10,air_conditioner,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1478,10,street_music,street_music,True,children_playing,0.00037941717126539456,1.2282947301864624,3237.31982421875,1,True
1479,10,engine_idling,siren,False,siren,0.0,0.0,0.0,0,False
1480,10,engine_idling,siren,False,siren,0.0,0.0,0.0,0,False
1481,10,air_conditioner,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1482,10,jackhammer,jackhammer,True,drilling,0.002536722008014508,14.418644905090332,5683.96728515625,3,True
1483,10,drilling,drilling,True,jackhammer,0.003323259628390874,6.953675746917725,2092.42626953125,1,True
1484,10,engine_idling,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1485,10,street_music,street_music,True,car_horn,4.045477661032791e-05,0.1681755632162094,4157.125,1,True
1486,10,siren,siren,True,children_playing,0.001448133374535698,2.5926809310913086,1790.360595703125,1,True
1487,10,street_music,street_music,True,children_playing,0.008061982167188316,19.85236930847168,2462.467529296875,1,True
1488,10,dog_bark,dog_bark,True,children_playing,0.011784271407348546,26.814191818237305,2275.422119140625,2,True
1489,10,air_conditioner,air_conditioner,True,children_playing,0.0040277609430863035,7.104200839996338,1763.8089599609375,2,True
1490,10,jackhammer,jackhammer,True,children_playing,0.003403246234595343,3.2389440536499023,951.721923828125,2,True
1491,10,car_horn,car_horn,True,street_music,0.01752361305079285,31.73660659790039,1811.07666015625,2,True
1492,10,dog_bark,car_horn,False,car_horn,0.0,0.0,0.0,0,False
1493,10,engine_idling,air_conditioner,False,air_conditioner,0.0,0.0,0.0,0,False
1494,10,jackhammer,jackhammer,True,car_horn,0.0358448836277201,41.63766098022461,1161.6068115234375,4,True
1495,10,drilling,drilling,True,jackhammer,0.005881520452256085,14.663915634155273,2493.218505859375,1,True
1496,10,siren,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1497,10,dog_bark,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1498,10,car_horn,car_horn,True,jackhammer,0.0014789141646289635,9.140406608581543,6180.48486328125,1,True
1499,10,jackhammer,jackhammer,True,siren,0.037119706888482554,29.079404830932617,783.3953247070312,2,True
1500,10,drilling,drilling,True,jackhammer,0.01546963538952975,20.916040420532227,1352.0706787109375,1,True
1501,10,street_music,street_music,True,car_horn,0.022264183195575618,47.161720275878906,2118.277587890625,1,True
1502,10,children_playing,children_playing,True,siren,0.005854043595346067,21.738061904907227,3713.34130859375,2,True
1503,10,children_playing,children_playing,True,dog_bark,0.004432618963564509,17.138763427734375,3866.509521484375,2,True
1504,10,air_conditioner,drilling,False,drilling,0.0,0.0,0.0,0,False
1505,10,siren,siren,True,children_playing,0.010263664714540991,17.065017700195312,1662.6632080078125,1,True
1506,10,siren,siren,True,children_playing,0.01326048235845575,28.904403686523438,2179.739990234375,2,True
1507,10,street_music,street_music,True,jackhammer,0.0079620281117822,22.48093605041504,2823.518798828125,1,True
1508,10,car_horn,car_horn,True,jackhammer,0.0009023008653823493,5.365232944488525,5946.16845703125,2,True
1509,10,siren,siren,True,dog_bark,0.011508584124380147,39.851341247558594,3462.749267578125,3,True
1510,10,street_music,street_music,True,children_playing,0.0019250466384482052,5.580467224121094,2898.873779296875,2,True
1511,10,air_conditioner,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1512,10,children_playing,children_playing,True,siren,0.00046597646829307484,2.4537758827209473,5265.87939453125,1,True
1513,10,drilling,drilling,True,jackhammer,0.015068342284150384,22.269060134887695,1477.87060546875,1,True
1514,10,street_music,street_music,True,children_playing,0.004531849600119715,11.707785606384277,2583.4453125,1,True
1515,10,drilling,drilling,True,jackhammer,0.0158464921682572,19.649534225463867,1239.99267578125,1,True
1516,10,drilling,drilling,True,children_playing,0.01724173186000019,25.005596160888672,1450.294921875,2,True
1517,10,air_conditioner,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1518,10,dog_bark,dog_bark,True,children_playing,0.020695322685750472,75.21637725830078,3634.462646484375,3,True
1519,10,children_playing,children_playing,True,street_music,0.006166353375894246,18.611242294311523,3018.192626953125,2,True
1520,10,siren,siren,True,dog_bark,0.016891894303256768,57.778167724609375,3420.467041015625,3,True
1521,10,dog_bark,dog_bark,True,drilling,0.006805619316899137,36.72626876831055,5396.46240234375,4,True
1522,10,gun_shot,gun_shot,True,drilling,0.003439788644130689,23.175046920776367,6737.34619140625,3,True
1523,10,siren,siren,True,children_playing,0.011002068560505028,34.07832717895508,3097.447265625,2,True
1524,10,air_conditioner,drilling,False,drilling,0.0,0.0,0.0,0,False
1525,10,siren,siren,True,children_playing,0.015226599133623162,24.523088455200195,1610.542724609375,1,True
1526,10,jackhammer,jackhammer,True,drilling,0.0030549603963296763,14.491753578186035,4743.6796875,2,True
1527,10,dog_bark,dog_bark,True,drilling,0.0012657561255530348,7.520423889160156,5941.44775390625,3,True
1528,10,gun_shot,gun_shot,True,jackhammer,0.004187215293652014,27.295814514160156,6518.8466796875,3,True
1529,10,air_conditioner,drilling,False,drilling,0.0,0.0,0.0,0,False
1530,10,siren,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1531,10,siren,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1532,10,jackhammer,jackhammer,True,siren,0.04083332231023936,33.53744888305664,821.3255004882812,1,True
1533,10,drilling,drilling,True,jackhammer,0.0251720757094796,26.758386611938477,1063.0186767578125,1,True
1534,10,children_playing,children_playing,True,dog_bark,0.006274160876707395,18.731557846069336,2985.508056640625,2,True
1535,10,dog_bark,dog_bark,True,siren,0.003338651528303356,14.339027404785156,4294.85595703125,3,True
1536,10,jackhammer,jackhammer,True,siren,0.030967471068299654,24.59539222717285,794.233154296875,2,True
1537,10,gun_shot,gun_shot,True,jackhammer,0.000366603446914089,2.6536545753479004,7238.48779296875,1,True
1538,10,dog_bark,drilling,False,drilling,0.0,0.0,0.0,0,False
1539,10,drilling,drilling,True,jackhammer,0.003399418805775154,5.907838821411133,1737.896728515625,2,True
1540,10,air_conditioner,air_conditioner,True,children_playing,0.0027739597881235962,4.911980152130127,1770.7467041015625,1,True
1541,10,siren,siren,True,children_playing,0.0047183892722868276,6.28462553024292,1331.9429931640625,2,True
1542,10,street_music,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1543,10,jackhammer,jackhammer,True,street_music,0.01896792888382238,22.527307510375977,1187.6524658203125,2,True
1544,10,jackhammer,jackhammer,True,drilling,0.0022909009223318418,13.975881576538086,6100.60498046875,2,True
1545,10,children_playing,children_playing,True,street_music,0.0035817541722621142,10.470702171325684,2923.3447265625,1,True
1546,10,dog_bark,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1547,10,street_music,street_music,True,children_playing,0.01582159161438685,21.368459701538086,1350.5885009765625,1,True
1548,10,siren,siren,True,children_playing,0.0017807740965832444,3.293623208999634,1849.5457763671875,2,True
1549,10,street_music,street_music,True,drilling,0.0033904000774487584,5.335205078125,1573.62109375,2,True
1550,10,children_playing,children_playing,True,street_music,0.002274214397741545,5.99530553817749,2636.20947265625,1,True
1551,10,street_music,street_music,True,drilling,0.0018618019410622316,2.8952088356018066,1555.057373046875,2,True
1552,10,children_playing,children_playing,True,dog_bark,0.004098551010632612,15.247421264648438,3720.197998046875,1,True
1553,10,dog_bark,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1554,10,street_music,street_music,True,children_playing,0.00189961932189152,2.855137348175049,1503.0050048828125,2,True
1555,10,air_conditioner,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1556,10,engine_idling,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1557,10,street_music,street_music,True,car_horn,0.0317076741757703,62.48505401611328,1970.6602783203125,3,True
1558,10,street_music,street_music,True,children_playing,0.0004297553146440976,1.8078612089157104,4206.72216796875,1,True
1559,10,street_music,street_music,True,children_playing,0.012173901877559406,17.504226684570312,1437.8485107421875,2,True
1560,10,children_playing,children_playing,True,street_music,0.007509056594891195,19.92863655090332,2653.94677734375,1,True
1561,10,siren,siren,True,children_playing,0.008912198960112075,17.11328125,1920.2086181640625,2,True
1562,10,children_playing,children_playing,True,jackhammer,0.005053096657934365,15.889802932739258,3144.5673828125,2,True
1563,10,car_horn,car_horn,True,jackhammer,0.004449020002636339,27.011093139648438,6071.24560546875,4,True
1564,10,siren,siren,True,children_playing,0.00932979710287687,14.643113136291504,1569.4996337890625,1,True
1565,10,street_music,street_music,True,car_horn,0.02733792610479583,51.955875396728516,1900.50537109375,3,True
1566,10,car_horn,car_horn,True,jackhammer,0.001915147184562264,12.048088073730469,6290.9462890625,2,True
1567,10,air_conditioner,air_conditioner,True,jackhammer,0.003497975267777253,6.214334964752197,1776.552001953125,2,True
1568,10,street_music,street_music,True,children_playing,0.0005582158283632189,1.354642629623413,2426.736328125,1,True
1569,10,drilling,drilling,True,jackhammer,0.0033867546786797028,5.884666919708252,1737.5533447265625,1,True
1570,10,drilling,drilling,True,jackhammer,0.021249626688503474,24.671457290649414,1161.0301513671875,1,True
1571,10,drilling,drilling,True,jackhammer,0.001875245807339365,12.233333587646484,6523.58935546875,1,True
1572,10,siren,dog_bark,False,dog_bark,0.0,0.0,0.0,0,False
1573,10,children_playing,children_playing,True,dog_bark,0.015643523301868804,43.18600845336914,2760.6318359375,3,True
1574,10,siren,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1575,10,street_music,street_music,True,jackhammer,0.010680553514704514,16.947021484375,1586.717529296875,2,True
1576,10,drilling,drilling,True,jackhammer,0.004988799329254727,8.685271263122559,1740.9542236328125,1,True
1577,10,street_music,street_music,True,car_horn,0.002825691760319854,11.003905296325684,3894.234130859375,3,True
1578,10,street_music,street_music,True,children_playing,0.007246092571454003,19.437524795532227,2682.483642578125,1,True
1579,10,siren,dog_bark,False,dog_bark,0.0,0.0,0.0,0,False
1580,10,siren,siren,True,children_playing,0.008030067003698809,12.595808029174805,1568.5806884765625,2,True
1581,10,engine_idling,air_conditioner,False,air_conditioner,0.0,0.0,0.0,0,False
1582,10,street_music,street_music,True,children_playing,0.022243474783394866,31.078174591064453,1397.181640625,1,True
1583,10,children_playing,children_playing,True,siren,0.002384599338147848,12.128491401672363,5086.17578125,3,True
1584,10,siren,siren,True,children_playing,0.008625331797882937,12.910604476928711,1496.8240966796875,2,True
1585,10,air_conditioner,drilling,False,drilling,0.0,0.0,0.0,0,False
1586,10,drilling,drilling,True,children_playing,0.01603428952999797,20.92660140991211,1305.1156005859375,3,True
1587,10,car_horn,car_horn,True,jackhammer,0.0060147084161472075,35.773799896240234,5947.7197265625,3,True
1588,10,siren,dog_bark,False,dog_bark,0.0,0.0,0.0,0,False
1589,10,dog_bark,dog_bark,True,children_playing,0.021445288988986025,75.49710845947266,3520.451904296875,4,True
1590,10,dog_bark,dog_bark,True,children_playing,0.006023114973860002,21.796850204467773,3618.86669921875,2,True
1591,10,dog_bark,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1592,10,street_music,street_music,True,drilling,0.0020413309652100617,3.267005681991577,1600.42919921875,1,True
1593,10,drilling,drilling,True,jackhammer,0.017342696036163938,23.253398895263672,1340.8179931640625,1,True
1594,10,drilling,drilling,True,jackhammer,0.01750849311720887,22.813528060913086,1302.997802734375,1,True
1595,10,jackhammer,jackhammer,True,car_horn,0.0034389452352450375,17.003755569458008,4944.46826171875,2,True
1596,10,gun_shot,gun_shot,True,drilling,0.005290251644739577,34.18046569824219,6461.0283203125,3,True
1597,10,drilling,drilling,True,jackhammer,0.01615646423440088,22.750703811645508,1408.148681640625,1,True
1598,10,drilling,drilling,True,jackhammer,0.017117808008758055,23.18703842163086,1354.5565185546875,1,True
1599,10,children_playing,children_playing,True,street_music,0.0046502632045138225,12.205377578735352,2624.663818359375,1,True
1600,10,engine_idling,air_conditioner,False,air_conditioner,0.0,0.0,0.0,0,False
1601,10,street_music,street_music,True,drilling,0.001685034095966254,2.620206832885742,1554.9874267578125,1,True
1602,10,dog_bark,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1603,10,jackhammer,jackhammer,True,street_music,0.020482395467674427,23.051128387451172,1125.4117431640625,3,True
1604,10,engine_idling,air_conditioner,False,air_conditioner,0.0,0.0,0.0,0,False
1605,10,siren,siren,True,children_playing,0.010741191207197106,15.066567420959473,1402.6905517578125,2,True
1606,10,children_playing,children_playing,True,street_music,0.00483709122587216,13.701830863952637,2832.6591796875,1,True
1607,10,children_playing,children_playing,True,street_music,0.006662856048182209,18.689483642578125,2805.02587890625,1,True
1608,10,street_music,street_music,True,children_playing,0.023407012383307436,28.46893310546875,1216.256591796875,1,True
1609,10,jackhammer,jackhammer,True,drilling,0.002744660353138692,19.823747634887695,7222.65966796875,3,True
1610,10,engine_idling,air_conditioner,False,air_conditioner,0.0,0.0,0.0,0,False
1611,10,air_conditioner,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1612,10,dog_bark,dog_bark,True,car_horn,0.0009088595749151786,5.765714168548584,6343.89990234375,1,True
1613,10,jackhammer,jackhammer,True,car_horn,0.0017772092973341817,14.709416389465332,8276.693359375,3,True
1614,10,siren,siren,True,children_playing,0.005659767669622228,9.510726928710938,1680.409423828125,1,True
1615,10,drilling,drilling,True,jackhammer,0.0050032408858556275,8.694113731384277,1737.6964111328125,1,True
1616,10,siren,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1617,10,dog_bark,dog_bark,True,car_horn,0.014374318017375284,92.9977035522461,6469.71240234375,3,True
1618,10,jackhammer,jackhammer,True,drilling,0.003291912514218005,15.355338096618652,4664.564453125,3,True
1619,10,siren,siren,True,children_playing,0.00038162416761711664,1.4364254474639893,3763.979248046875,1,True
1620,10,air_conditioner,air_conditioner,True,children_playing,0.0037816192875761525,6.707195281982422,1773.6304931640625,2,True
1621,10,siren,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1622,10,siren,siren,True,dog_bark,0.0011655441815193108,5.2177958488464355,4476.70361328125,1,True
1623,10,street_music,street_music,True,jackhammer,0.013187746082099348,21.768007278442383,1650.623779296875,2,True
1624,10,jackhammer,jackhammer,True,street_music,0.007711047991256461,30.67061996459961,3977.490478515625,2,True
1625,10,gun_shot,gun_shot,True,jackhammer,0.007074282002302581,45.424835205078125,6421.123046875,3,True
1626,10,siren,siren,True,children_playing,0.005716494161549885,7.996157646179199,1398.7869873046875,2,True
1627,10,children_playing,children_playing,True,drilling,0.00900845803018776,23.94220733642578,2657.74755859375,3,True
1628,10,street_music,street_music,True,children_playing,0.0007158640476187085,1.6263025999069214,2271.8037109375,1,True
1629,10,siren,siren,True,children_playing,0.009663047047427202,16.57655143737793,1715.4580078125,1,True
1630,10,engine_idling,engine_idling,True,jackhammer,0.00017657787760084744,0.4452768564224243,2521.702392578125,1,True
1631,10,dog_bark,dog_bark,True,gun_shot,0.021739935347325816,76.96894073486328,3540.440185546875,3,True
1632,10,drilling,drilling,True,jackhammer,0.020817301629465854,26.982084274291992,1296.137451171875,1,True
1633,10,engine_idling,air_conditioner,False,air_conditioner,0.0,0.0,0.0,0,False
1634,10,car_horn,car_horn,True,drilling,0.021467700776474797,37.80626678466797,1761.07666015625,3,True
1635,10,gun_shot,gun_shot,True,drilling,0.0084098160842322,37.65287780761719,4477.25341796875,4,True
1636,10,children_playing,children_playing,True,street_music,0.008825842466321511,33.98101043701172,3850.171875,2,True
1637,10,street_music,street_music,True,children_playing,0.0007233994061647904,1.802831768989563,2492.16650390625,1,True
1638,10,car_horn,car_horn,True,drilling,0.027241584825388018,48.179595947265625,1768.604736328125,3,True
1639,10,children_playing,children_playing,True,street_music,0.0019209757186312564,5.117678165435791,2664.103515625,1,True
1640,10,street_music,street_music,True,car_horn,0.03156333438612577,52.04149627685547,1648.7958984375,3,True
1641,10,dog_bark,dog_bark,True,children_playing,0.012514750425179019,47.316566467285156,3780.86376953125,3,True
1642,10,engine_idling,air_conditioner,False,air_conditioner,0.0,0.0,0.0,0,False
1643,10,siren,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1644,10,children_playing,children_playing,True,street_music,0.002906956435590278,8.485730171203613,2919.111572265625,1,True
1645,10,siren,siren,True,children_playing,0.0016698176076426021,2.0008037090301514,1198.2169189453125,1,True
1646,10,air_conditioner,drilling,False,drilling,0.0,0.0,0.0,0,False
1647,10,siren,siren,True,dog_bark,0.00454403386344095,21.0878849029541,4640.78515625,2,True
1648,10,street_music,street_music,True,children_playing,0.007416023689806253,15.941286087036133,2149.5732421875,2,True
1649,10,air_conditioner,air_conditioner,True,children_playing,0.0039555201628207965,7.014599323272705,1773.36962890625,1,True
1650,10,siren,siren,True,children_playing,0.00045223354466435655,1.6911592483520508,3739.570556640625,1,True
1651,10,drilling,drilling,True,jackhammer,0.0177536042126914,25.31932258605957,1426.151123046875,1,True
1652,10,children_playing,children_playing,True,street_music,0.011761269244428838,37.48229217529297,3186.92578125,3,True
